url,headline,scrape_date,scrape_datetime
https://news.err.ee/1610076214/store-chain-restricts-drain-cleaner-sales-to-minors,Store chain restricts drain cleaner sales to minors,2026-07-13,2026-07-13_06.51.07
https://news.err.ee/1610076172/estonia-introduces-new-salary-transparency-requirements,Estonia introduces new salary transparency requirements,2026-07-13,2026-07-13_06.51.07
https://news.err.ee/1610076100/nearly-100-000-people-visited-tallinn-maritime-days-this-year,"Nearly 100,000 people visited Tallinn Maritime Days this year",2026-07-13,2026-07-13_06.51.07
https://news.err.ee/1610076088/weather-ruins-strawberry-harvest-for-many-growers,Weather ruins strawberry harvest for many growers,2026-07-13,2026-07-13_06.51.07
https://news.err.ee/1610075755/mps-estonia-loses-a-good-friend-with-us-senator-lindsey-graham-s-death,MPs: Estonia loses a 'good friend' with US Senator Lindsey Graham's death,2026-07-13,2026-07-13_06.51.07
https://news.err.ee/1610076358/scientists-explain-why-linden-trees-appear-to-smoke,Scientists explain why linden trees appear to 'smoke',2026-07-13,2026-07-13_10.57.08
https://news.err.ee/1610076340/a-fatal-crash-in-laane-viru-county-18-year-old-unlicensed-driver-tried-to-flee,A fatal crash in Lääne‑Viru County: 18‑year‑old unlicensed driver tried to flee,2026-07-13,2026-07-13_10.57.08
https://news.err.ee/1610076274/then-and-now-tallinn-seeks-photographs-for-restoration-of-independence-exhibition,Then and now: Tallinn seeks photographs for restoration of independence exhibition,2026-07-13,2026-07-13_10.57.08
https://news.err.ee/1610076331/tv-thriller-series-being-shot-in-ukraine-and-estonia,TV thriller series being shot in Ukraine and Estonia,2026-07-13,2026-07-13_10.57.08
https://news.err.ee/1610076310/former-edf-officer-convicted-of-treason-may-be-released-on-parole,Former EDF officer convicted of treason may be released on parole,2026-07-13,2026-07-13_10.57.08
https://news.err.ee/1610076298/watch-fionnt-n-de-br-n-kneecap-made-the-irish-language-cool-for-young-people,Watch | Fionntán De Brún: Kneecap made the Irish language cool for young people,2026-07-13,2026-07-13_10.57.08
https://news.err.ee/1610076253/ukraine-war-drives-nonmilitary-women-to-join-defense-organization-in-estonia,Ukraine war drives nonmilitary women to join defense organization in Estonia,2026-07-13,2026-07-13_10.57.08
https://news.err.ee/1610075698/producers-do-not-intend-to-stop-selling-eggs-from-caged-hens-anytime-soon,Producers do not intend to stop selling eggs from caged hens anytime soon,2026-07-13,2026-07-13_10.57.08
https://news.err.ee/1610076547/gallery-estonian-uk-service-dogs-hold-training-exercise-to-improve-cooperation,"Gallery: Estonian, UK service dogs hold training exercise to improve cooperation",2026-07-13,2026-07-13_14.25.56
https://news.err.ee/1610076538/health-experts-urge-voluntary-nutri-score-labels-as-industry-groups-push-back,Health experts urge voluntary Nutri‑Score labels as industry groups push back,2026-07-13,2026-07-13_14.25.56
https://news.err.ee/1610076520/estonia-wants-free-ets-emission-credits-to-be-distributed-after-2040,Estonia wants free ETS emission credits to be distributed after 2040,2026-07-13,2026-07-13_14.25.56
https://news.err.ee/1610076463/tartu-wrapping-school-shelter-windows-in-plastic-to-protect-against-attacks,Tartu wrapping school shelter windows in plastic to protect against attacks,2026-07-13,2026-07-13_14.25.56
https://news.err.ee/1610076445/traffic-expert-accidents-occur-as-before-but-safer-cars-are-saving-lives,"Traffic expert: Accidents occur as before, but safer cars are saving lives",2026-07-13,2026-07-13_14.25.56
https://news.err.ee/1610076394/edf-s-manniku-training-area-to-shrink-for-rail-baltic-route-protected-species,"EDF's Männiku training area to shrink for Rail Baltic route, protected species",2026-07-13,2026-07-13_14.25.56
https://news.err.ee/1610076973/elron-raises-ticket-prices-for-services-within-tallinn-from-august,Elron raises ticket prices for services within Tallinn from August,2026-07-14,2026-07-14_06.08.29
https://news.err.ee/1610076940/deputy-mayor-suggests-lifting-heritage-traffic-rules-to-boost-tallinn-s-old-town,"Deputy mayor suggests lifting heritage, traffic rules to boost Tallinn's Old Town",2026-07-14,2026-07-14_06.08.29
https://news.err.ee/1610076910/russia-holds-live-fire-exercise-on-lake-peipus-without-informing-estonia,Russia holds live-fire exercise on Lake Peipus without informing Estonia,2026-07-14,2026-07-14_06.08.29
https://news.err.ee/1610077090/a-call-for-freedom-and-independence-baltic-way-memorial-unveiled-in-paris,'A call for freedom and independence:' Baltic Way memorial unveiled in Paris,2026-07-14,2026-07-14_09.55.03
https://news.err.ee/1610077084/plastic-wrapped-cucumbers-to-disappear-from-estonia-s-stores,Plastic-wrapped cucumbers to disappear from Estonia's stores,2026-07-14,2026-07-14_09.55.03
https://news.err.ee/1610077024/medieval-ship-found-in-tallinn-traced-to-lithuanian-builders,Medieval ship found in Tallinn traced to Lithuanian builders,2026-07-14,2026-07-14_09.55.03
https://news.err.ee/1610077015/just-1-in-3-conscripts-accepted-as-armed-forces-take-gap-year,Just 1 in 3 conscripts accepted as armed forces take 'gap year',2026-07-14,2026-07-14_09.55.03
https://news.err.ee/1610077006/foragers-turn-to-social-media-leaving-stores-without-local-blueberries,"Foragers turn to social media, leaving stores without local blueberries",2026-07-14,2026-07-14_09.55.03
https://news.err.ee/1610077156/estonia-s-most-expensive-apartment-ever-sells-for-4-million,Estonia's most expensive apartment ever sells for €4 million,2026-07-14,2026-07-14_11.24.10
https://news.err.ee/1610077159/parnu-and-local-governments-support-tourist-tax-but-tallinn-against,"Pärnu and local governments support tourist tax, but Tallinn against",2026-07-14,2026-07-14_11.24.10
https://news.err.ee/1610077099/tallink-s-chief-captain-modern-passenger-ships-built-to-survive-any-accident,Tallink's chief captain: Modern passenger ships built to survive any accident,2026-07-14,2026-07-14_11.24.10
https://news.err.ee/1610077129/go3-warns-proposed-estonian-streaming-rules-could-limit-investments,Go3 warns proposed Estonian streaming rules could limit investments,2026-07-14,2026-07-14_11.24.10
https://news.err.ee/1610077216/estonia-ukraine-drone-deal-implementation-begins-immediately,Estonia–Ukraine drone deal implementation 'begins immediately',2026-07-14,2026-07-14_13.28.21
https://news.err.ee/1610077198/tallinn-christmas-market-2026-once-again-to-be-run-by-longtime-operator,Tallinn Christmas market 2026 once again to be run by longtime operator,2026-07-14,2026-07-14_13.28.21
https://news.err.ee/1610077186/watch-stefan-hedlund-you-can-t-have-a-rational-discourse-with-people-who-love-russia,Watch | Stefan Hedlund: You can't have a rational discourse with people who love Russia,2026-07-14,2026-07-14_13.28.21
https://news.err.ee/1610077171/estonia-weighs-limits-on-bulk-communications-data-retention,Estonia weighs limits on bulk communications‑data retention,2026-07-14,2026-07-14_13.28.21
https://news.err.ee/1610077288/deputy-mayor-lastekodu-street-redesign-created-confusion-for-traffic,Deputy mayor: Lastekodu street redesign created confusion for traffic,2026-07-14,2026-07-14_15.22.08
https://news.err.ee/1610077303/russia-plans-to-take-baltics-to-international-court-of-justice-over-alleged-discrimination,Russia plans to take Baltics to International Court of Justice over alleged discrimination,2026-07-14,2026-07-14_15.22.08
https://news.err.ee/1610077249/students-say-festival-attendance-limited-by-rising-prices-and-extra-expense,Students say festival attendance limited by rising prices and extra expense,2026-07-14,2026-07-14_15.22.08
https://news.err.ee/1610077369/gallery-top-us-and-british-acts-close-out-kikumu-festival,Gallery: Top US and British acts close out Kikumu festival,2026-07-14,2026-07-14_17.11.39
https://news.err.ee/1610042176/err-carrying-fifa-world-cup-2026-semifinals-final,"ERR carrying FIFA World Cup 2026 semifinals, final",2026-07-14,2026-07-14_20.57.13
